Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Mitotic Cell Cycle Checkpoint Signaling (GO:0007093)	2/27	0.10055315411993863	0.42475481860048975	0	0	3.9447858942065492	9.0614445788961	RAD50;NBN
Endoplasmic Reticulum Organization (GO:0007029)	3/56	0.10098007999017422	0.42475481860048975	0	0	2.7941680960548885	6.406558050314945	ATL1;TOR1AIP2;TRAM2
Cellular Component Assembly (GO:0022607)	12/399	0.10469796690575263	0.42475481860048975	0	0	1.539490815856419	3.474131329126789	EPS8;CFAP74;NEMF;DPYSL3;SLC2A1;HMGA2;TLCD2;PARVB;TRIP13;LAMC1;AP2M1;CD2AP
Regulation of Autophagy (GO:0010506)	8/238	0.1050218391327069	0.42475481860048975	0	0	1.7232069387301234	3.8833966842839436	GOLGA2;SH3GLB1;BNIP3;EEF1A2;UBR4;HPSE;TRIM21;DCN
Regulation of Protein Localization to Nucleus (GO:1900180)	3/57	0.1050956965408585	0.42475481860048975	0	0	2.742283950617284	6.178047493933725	DTX3L;CDK1;PARP9
Response to Peptide Hormone (GO:0043434)	3/57	0.1050956965408585	0.42475481860048975	0	0	2.742283950617284	6.178047493933725	STAT1;STAT2;SLC2A1
Regulation of DNA Binding (GO:0051101)	2/28	0.10691555143498255	0.42475481860048975	0	0	3.792869598914939	8.479779229465766	HMGA2;MMP9
ER-nucleus Signaling Pathway (GO:0006984)	2/28	0.10691555143498255	0.42475481860048975	0	0	3.792869598914939	8.479779229465766	WFS1;EIF2S1
Epithelial Cell Development (GO:0002064)	2/28	0.10691555143498255	0.42475481860048975	0	0	3.792869598914939	8.479779229465766	CDK6;SIPA1L3
Regulation of Vascular Endothelial Growth Factor Signaling Pathway (GO:1900746)	2/28	0.10691555143498255	0.42475481860048975	0	0	3.792869598914939	8.479779229465766	CCBE1;DCN
Host-mediated Perturbation of Viral Transcription (GO:0043921)	2/28	0.10691555143498255	0.42475481860048975	0	0	3.792869598914939	8.479779229465766	HMGA2;BRD4
T-helper 1 Type Immune Response (GO:0042088)	2/28	0.10691555143498255	0.42475481860048975	0	0	3.792869598914939	8.479779229465766	PSMB10;PSMB8
T-helper 17 Type Immune Response (GO:0072538)	2/28	0.10691555143498255	0.42475481860048975	0	0	3.792869598914939	8.479779229465766	PSMB10;PSMB8
MiRNA-mediated Post-Transcriptional Gene Silencing (GO:0035195)	2/28	0.10691555143498255	0.42475481860048975	0	0	3.792869598914939	8.479779229465766	MOV10;CNOT1
Negative Regulation of T Cell Differentiation (GO:0045581)	2/28	0.10691555143498255	0.42475481860048975	0	0	3.792869598914939	8.479779229465766	PSMB10;PSMB8
Negative Regulation of cAMP/PKA Signal Transduction (GO:0141162)	2/28	0.10691555143498255	0.42475481860048975	0	0	3.792869598914939	8.479779229465766	PRKAR1B;PRKAR1A
Positive Regulation of Vascular Endothelial Growth Factor Production (GO:0010575)	2/28	0.10691555143498255	0.42475481860048975	0	0	3.792869598914939	8.479779229465766	CCBE1;HPSE
Protein-containing Complex Organization (GO:0043933)	5/126	0.10799278427048882	0.42475481860048975	0	0	2.043042329152158	4.547180651663047	NEMF;SLC2A1;LAMC1;AP2M1;CD2AP
RNA 3'-End Processing (GO:0031123)	3/58	0.10927627824623065	0.42475481860048975	0	0	2.6922865013774104	5.960388311095958	FIP1L1;CSTF2;PAPOLA
Cellular Response to Interleukin-1 (GO:0071347)	3/58	0.10927627824623065	0.42475481860048975	0	0	2.6922865013774104	5.960388311095958	RPS6KA4;GBP1;MAPK13
Lipid Catabolic Process (GO:0016042)	3/58	0.10927627824623065	0.42475481860048975	0	0	2.6922865013774104	5.960388311095958	SCARB2;HSD11B1;ECI2
Positive Regulation of DNA Recombination (GO:0045911)	3/58	0.10927627824623065	0.42475481860048975	0	0	2.6922865013774104	5.960388311095958	PARP1;NBN;TP53BP1
Regulation of Protein Metabolic Process (GO:0051246)	4/92	0.1120713445251134	0.42475481860048975	0	0	2.2454545454545456	4.914445842114316	TCOF1;WFS1;RHOBTB3;NAT10
Maintenance of Blood-Brain Barrier (GO:0035633)	2/29	0.11338243879540487	0.42475481860048975	0	0	3.6522063625338186	7.950812201865932	GJA1;LAMC1
Negative Regulation of Telomere Maintenance via Telomere Lengthening (GO:1904357)	2/29	0.11338243879540487	0.42475481860048975	0	0	3.6522063625338186	7.950812201865932	PARP1;NAT10
Positive Regulation of Fibroblast Proliferation (GO:0048146)	2/29	0.11338243879540487	0.42475481860048975	0	0	3.6522063625338186	7.950812201865932	PDGFRA;CDK6
Positive Regulation of Viral Genome Replication (GO:0045070)	2/29	0.11338243879540487	0.42475481860048975	0	0	3.6522063625338186	7.950812201865932	STAU1;IFIT1
Golgi Organization (GO:0007030)	5/128	0.1134294893017646	0.42475481860048975	0	0	2.0096157814370024	4.374077208145023	GOLGA2;STX17;COG2;CDK1;OBSL1
Sprouting Angiogenesis (GO:0002040)	3/59	0.11352018554268865	0.42475481860048975	0	0	2.644074675324675	5.752910549963679	CCBE1;RNF213;FGF2
Aminophospholipid Transport (GO:0015917)	1/6	0.11389960726591206	0.42475481860048975	0	0	9.847236180904522	21.39250866223308	SCARB2
Astrocyte Differentiation (GO:0048708)	1/6	0.11389960726591206	0.42475481860048975	0	0	9.847236180904522	21.39250866223308	CDK6
Regulation of Anaphase-Promoting Complex-Dependent Catabolic Process (GO:1905784)	1/6	0.11389960726591206	0.42475481860048975	0	0	9.847236180904522	21.39250866223308	CDK2
B Cell Chemotaxis (GO:0035754)	1/6	0.11389960726591206	0.42475481860048975	0	0	9.847236180904522	21.39250866223308	CYP7B1
Regulation of Blood Vessel Branching (GO:1905553)	1/6	0.11389960726591206	0.42475481860048975	0	0	9.847236180904522	21.39250866223308	FGF2
Regulation of Endothelial Cell Chemotaxis to Fibroblast Growth Factor (GO:2000544)	1/6	0.11389960726591206	0.42475481860048975	0	0	9.847236180904522	21.39250866223308	FGF2
Regulation of Gonadotropin Secretion (GO:0032276)	1/6	0.11389960726591206	0.42475481860048975	0	0	9.847236180904522	21.39250866223308	GJA1
Cerebral Cortex Cell Migration (GO:0021795)	1/6	0.11389960726591206	0.42475481860048975	0	0	9.847236180904522	21.39250866223308	PEX13
Regulation of Mesenchymal Stem Cell Proliferation (GO:1902460)	1/6	0.11389960726591206	0.42475481860048975	0	0	9.847236180904522	21.39250866223308	CCNE1
Regulation of Metaphase Plate Congression (GO:0090235)	1/6	0.11389960726591206	0.42475481860048975	0	0	9.847236180904522	21.39250866223308	CDK1
Regulation of Monoatomic Anion Transport (GO:0044070)	1/6	0.11389960726591206	0.42475481860048975	0	0	9.847236180904522	21.39250866223308	CA2
Regulation of Post-Translational Protein Modification (GO:1901873)	1/6	0.11389960726591206	0.42475481860048975	0	0	9.847236180904522	21.39250866223308	GOLGA2
Regulation of Protein Autoubiquitination (GO:1902498)	1/6	0.11389960726591206	0.42475481860048975	0	0	9.847236180904522	21.39250866223308	MTA1
Regulation of Receptor Catabolic Process (GO:2000644)	1/6	0.11389960726591206	0.42475481860048975	0	0	9.847236180904522	21.39250866223308	DTX3L
Equilibrioception (GO:0050957)	1/6	0.11389960726591206	0.42475481860048975	0	0	9.847236180904522	21.39250866223308	MYO7A
Establishment of Meiotic Sister Chromatid Cohesion (GO:0034089)	1/6	0.11389960726591206	0.42475481860048975	0	0	9.847236180904522	21.39250866223308	SMC3
Extracellular Exosome Biogenesis (GO:0097734)	1/6	0.11389960726591206	0.42475481860048975	0	0	9.847236180904522	21.39250866223308	CD34
Regulation of T-Circle Formation (GO:1904429)	1/6	0.11389960726591206	0.42475481860048975	0	0	9.847236180904522	21.39250866223308	XRCC5
Glomerulus Vasculature Development (GO:0072012)	1/6	0.11389960726591206	0.42475481860048975	0	0	9.847236180904522	21.39250866223308	CD34
Response to DNA Damage Checkpoint Signaling (GO:0072423)	1/6	0.11389960726591206	0.42475481860048975	0	0	9.847236180904522	21.39250866223308	SMC1A
Glutathione Biosynthetic Process (GO:0006750)	1/6	0.11389960726591206	0.42475481860048975	0	0	9.847236180904522	21.39250866223308	GGT1
Response to Lithium Ion (GO:0010226)	1/6	0.11389960726591206	0.42475481860048975	0	0	9.847236180904522	21.39250866223308	IMPA2
Response to Testosterone (GO:0033574)	1/6	0.11389960726591206	0.42475481860048975	0	0	9.847236180904522	21.39250866223308	SPP1
ISG15-protein Conjugation (GO:0032020)	1/6	0.11389960726591206	0.42475481860048975	0	0	9.847236180904522	21.39250866223308	ISG15
Immature B Cell Differentiation (GO:0002327)	1/6	0.11389960726591206	0.42475481860048975	0	0	9.847236180904522	21.39250866223308	CFB
Inositol Metabolic Process (GO:0006020)	1/6	0.11389960726591206	0.42475481860048975	0	0	9.847236180904522	21.39250866223308	IMPA2
Intracellular mRNA Localization (GO:0008298)	1/6	0.11389960726591206	0.42475481860048975	0	0	9.847236180904522	21.39250866223308	STAU1
Telencephalon Cell Migration (GO:0022029)	1/6	0.11389960726591206	0.42475481860048975	0	0	9.847236180904522	21.39250866223308	PEX13
MRNA 3'-Splice Site Recognition (GO:0000389)	1/6	0.11389960726591206	0.42475481860048975	0	0	9.847236180904522	21.39250866223308	SF1
Transforming Growth Factor Beta1 Production (GO:0032905)	1/6	0.11389960726591206	0.42475481860048975	0	0	9.847236180904522	21.39250866223308	IL13RA2
Mesenchymal Cell Differentiation Involved in Kidney Development (GO:0072161)	1/6	0.11389960726591206	0.42475481860048975	0	0	9.847236180904522	21.39250866223308	STAT1
Venous Blood Vessel Morphogenesis (GO:0048845)	1/6	0.11389960726591206	0.42475481860048975	0	0	9.847236180904522	21.39250866223308	CCBE1
Mitochondrial DNA Repair (GO:0043504)	1/6	0.11389960726591206	0.42475481860048975	0	0	9.847236180904522	21.39250866223308	PARP1
Mitochondrial Outer Membrane Permeabilization (GO:0097345)	1/6	0.11389960726591206	0.42475481860048975	0	0	9.847236180904522	21.39250866223308	BNIP3
Negative Regulation of Dendritic Cell Differentiation (GO:2001199)	1/6	0.11389960726591206	0.42475481860048975	0	0	9.847236180904522	21.39250866223308	TMEM176B
Negative Regulation of Fibroblast Migration (GO:0010764)	1/6	0.11389960726591206	0.42475481860048975	0	0	9.847236180904522	21.39250866223308	FGF2
Negative Regulation of Leukocyte Differentiation (GO:1902106)	1/6	0.11389960726591206	0.42475481860048975	0	0	9.847236180904522	21.39250866223308	TMEM176B
Negative Regulation of Low-Density Lipoprotein Particle Clearance (GO:0010989)	1/6	0.11389960726591206	0.42475481860048975	0	0	9.847236180904522	21.39250866223308	KHSRP
Negative Regulation of Trophoblast Cell Migration (GO:1901164)	1/6	0.11389960726591206	0.42475481860048975	0	0	9.847236180904522	21.39250866223308	GJA1
Negative Regulation of Tyrosine Phosphorylation of STAT Protein (GO:0042532)	1/6	0.11389960726591206	0.42475481860048975	0	0	9.847236180904522	21.39250866223308	PARP14
Negative Regulation of Ubiquitin-Protein Transferase Activity (GO:0051444)	1/6	0.11389960726591206	0.42475481860048975	0	0	9.847236180904522	21.39250866223308	DTX3L
Negative Regulation of Viral Life Cycle (GO:1903901)	1/6	0.11389960726591206	0.42475481860048975	0	0	9.847236180904522	21.39250866223308	BST2
Nicotinamide Nucleotide Biosynthetic Process (GO:0019359)	1/6	0.11389960726591206	0.42475481860048975	0	0	9.847236180904522	21.39250866223308	NAMPT
Organelle Membrane Fusion (GO:0090174)	1/6	0.11389960726591206	0.42475481860048975	0	0	9.847236180904522	21.39250866223308	ATL1
P Granule Organization (GO:0030719)	1/6	0.11389960726591206	0.42475481860048975	0	0	9.847236180904522	21.39250866223308	TDRD7
Pole Plasm Assembly (GO:0007315)	1/6	0.11389960726591206	0.42475481860048975	0	0	9.847236180904522	21.39250866223308	TDRD7
Positive Regulation of JUN Kinase Activity (GO:0043507)	1/6	0.11389960726591206	0.42475481860048975	0	0	9.847236180904522	21.39250866223308	TAOK3
Positive Regulation of Mesenchymal Stem Cell Proliferation (GO:1902462)	1/6	0.11389960726591206	0.42475481860048975	0	0	9.847236180904522	21.39250866223308	CCNE1
Positive Regulation of Mitotic Sister Chromatid Segregation (GO:0062033)	1/6	0.11389960726591206	0.42475481860048975	0	0	9.847236180904522	21.39250866223308	CDK1
Positive Regulation of Osteoblast Proliferation (GO:0033690)	1/6	0.11389960726591206	0.42475481860048975	0	0	9.847236180904522	21.39250866223308	HPSE
Positive Regulation of Skeletal Muscle Acetylcholine-Gated Channel Clustering (GO:1904395)	1/6	0.11389960726591206	0.42475481860048975	0	0	9.847236180904522	21.39250866223308	LAMC1
Positive Regulation of Transcription of Notch Receptor Target (GO:0007221)	1/6	0.11389960726591206	0.42475481860048975	0	0	9.847236180904522	21.39250866223308	RBPJ
Positive Regulation of Vascular Associated Smooth Muscle Cell Differentiation (GO:1905065)	1/6	0.11389960726591206	0.42475481860048975	0	0	9.847236180904522	21.39250866223308	EFEMP2
Protection From Non-Homologous End Joining at Telomere (GO:0031848)	1/6	0.11389960726591206	0.42475481860048975	0	0	9.847236180904522	21.39250866223308	NBN
Protein Oxidation (GO:0018158)	1/6	0.11389960726591206	0.42475481860048975	0	0	9.847236180904522	21.39250866223308	SUMF1
Proton-transporting V-type ATPase Complex Assembly (GO:0070070)	1/6	0.11389960726591206	0.42475481860048975	0	0	9.847236180904522	21.39250866223308	VMA21
Regulation of Inflammatory Response (GO:0050727)	9/283	0.11475132956989591	0.42604860394435956	0	0	1.6277653003930377	3.5240920873290222	ZBP1;CASP12;IFI35;NMI;GGT1;IL13RA2;MMP9;BRD4;MAPK13
Regulation of Programmed Cell Death (GO:0043067)	7/204	0.11489288921813098	0.42604860394435956	0	0	1.7588832487309645	3.8057923935045164	PRDX2;ANP32A;STAT1;WFS1;BNIP3;TMEM109;CDK11B
Sterol Homeostasis (GO:0055092)	4/93	0.11537790263403491	0.42604860394435956	0	0	2.22011093727777	4.794423764400904	SOAT1;CYP7B1;ABCD1;CES1
Renal System Development (GO:0072001)	3/60	0.1178257669519898	0.42604860394435956	0	0	2.5975544922913345	5.554995735716273	STAT1;WFS1;IFT27
DNA-templated Transcription Initiation (GO:0006352)	4/94	0.11872688289935229	0.42604860394435956	0	0	2.1953305203938114	4.678094623785788	MED23;CDK7;POLR2G;POLR2J
Alpha-beta T Cell Activation Involved in Immune Response (GO:0002287)	2/30	0.11994714147861968	0.42604860394435956	0	0	3.521590500179921	7.468251485929411	PSMB10;PSMB8
Regulation of Cardiac Muscle Contraction by Calcium Ion Signaling (GO:0010882)	2/30	0.11994714147861968	0.42604860394435956	0	0	3.521590500179921	7.468251485929411	GSTO1;FKBP1B
Cellular Response to Laminar Fluid Shear Stress (GO:0071499)	2/30	0.11994714147861968	0.42604860394435956	0	0	3.521590500179921	7.468251485929411	PRKAR1B;PRKAR1A
Regulation of Lipid Catabolic Process (GO:0050994)	2/30	0.11994714147861968	0.42604860394435956	0	0	3.521590500179921	7.468251485929411	SCARB2;ABCD1
Regulation of Vascular Endothelial Growth Factor Production (GO:0010574)	2/30	0.11994714147861968	0.42604860394435956	0	0	3.521590500179921	7.468251485929411	CCBE1;HPSE
Glycosaminoglycan Metabolic Process (GO:0030203)	2/30	0.11994714147861968	0.42604860394435956	0	0	3.521590500179921	7.468251485929411	EXT2;UGDH
T Cell Differentiation Involved in Immune Response (GO:0002292)	2/30	0.11994714147861968	0.42604860394435956	0	0	3.521590500179921	7.468251485929411	PSMB10;PSMB8
Negative Regulation of Fatty Acid Metabolic Process (GO:0045922)	2/30	0.11994714147861968	0.42604860394435956	0	0	3.521590500179921	7.468251485929411	UBR4;UGT1A6
Negative Regulation of Non-Canonical NF-kappaB Signal Transduction (GO:1901223)	2/30	0.11994714147861968	0.42604860394435956	0	0	3.521590500179921	7.468251485929411	IFI35;NMI
Positive Regulation of ERBB Signaling Pathway (GO:1901186)	2/30	0.11994714147861968	0.42604860394435956	0	0	3.521590500179921	7.468251485929411	RBPJ;MMP9
Small GTPase-mediated Signal Transduction (GO:0007264)	7/207	0.12142940891995409	0.42604860394435956	0	0	1.7322321428571428	3.652276673661471	EPS8;GNA13;COL1A2;CDC42EP4;CDK2;ARHGAP29;FGF2
Regulation of Mitotic Cell Cycle (GO:0007346)	5/131	0.12182556155263864	0.42604860394435956	0	0	1.9614656353235034	4.129208962595178	NEK7;CDK2;ASNS;OBSL1;CKS1B
Skeletal System Development (GO:0001501)	6/169	0.12295973198027121	0.42604860394435956	0	0	1.8206341029363555	3.81586402956714	COL1A1;GJA1;BMP1;COL1A2;COL5A1;TCOF1
ADP Catabolic Process (GO:0046032)	2/31	0.12660320833302138	0.42604860394435956	0	0	3.3999826283331887	7.026735350875649	ALDOC;ENO3
Pyroptotic Inflammatory Response (GO:0070269)	2/31	0.12660320833302138	0.42604860394435956	0	0	3.3999826283331887	7.026735350875649	ZBP1;TRIM21
Regulation of Centrosome Cycle (GO:0046605)	2/31	0.12660320833302138	0.42604860394435956	0	0	3.3999826283331887	7.026735350875649	NAT10;CDK11B
Regulation of Ferroptosis (GO:0110075)	2/31	0.12660320833302138	0.42604860394435956	0	0	3.3999826283331887	7.026735350875649	PSAT1;TMEM164
Regulation of Release of Sequestered Calcium Ion Into Cytosol by Sarcoplasmic Reticulum (GO:0010880)	2/31	0.12660320833302138	0.42604860394435956	0	0	3.3999826283331887	7.026735350875649	GSTO1;FKBP1B
Glycolytic Process (GO:0006096)	2/31	0.12660320833302138	0.42604860394435956	0	0	3.3999826283331887	7.026735350875649	ALDOC;ENO3
Synaptic Vesicle Endocytosis (GO:0048488)	2/31	0.12660320833302138	0.42604860394435956	0	0	3.3999826283331887	7.026735350875649	SNCG;AP2M1
Xenobiotic Catabolic Process (GO:0042178)	2/31	0.12660320833302138	0.42604860394435956	0	0	3.3999826283331887	7.026735350875649	GSTM4;GSTO1
Negative Regulation of Protein Localization to Plasma Membrane (GO:1903077)	2/31	0.12660320833302138	0.42604860394435956	0	0	3.3999826283331887	7.026735350875649	GBP1;AP2M1
Positive Regulation of Tyrosine Phosphorylation of STAT Protein (GO:0042531)	2/31	0.12660320833302138	0.42604860394435956	0	0	3.3999826283331887	7.026735350875649	PARP14;PARP9
Autophagy of Mitochondrion (GO:0000422)	3/62	0.12661529985509168	0.42604860394435956	0	0	2.50924499229584	5.185610530467135	CTSK;BNIP3;EIF2S1
Mesenchymal Cell Differentiation (GO:0048762)	3/62	0.12661529985509168	0.42604860394435956	0	0	2.50924499229584	5.185610530467135	DDX17;HMGA2;RBPJ
Protein Homotetramerization (GO:0051289)	3/62	0.12661529985509168	0.42604860394435956	0	0	2.50924499229584	5.185610530467135	GOLGA2;ALDH1A2;TRPM4
Protein Localization to Organelle (GO:0033365)	6/171	0.12798664211304164	0.42604860394435956	0	0	1.798380754105945	3.697163988919371	COL1A1;RPA1;ISG15;OBSL1;TRAM2;GBP1
Positive Regulation of Double-Strand Break Repair (GO:2000781)	4/97	0.12902168089688612	0.42604860394435956	0	0	2.1241867428882535	4.349856124585083	SMARCE1;RAD50;PARP1;NBN
Epithelial Cell Differentiation (GO:0030855)	5/134	0.130502854079561	0.42604860394435956	0	0	1.915555030889702	3.900759991557838	PCNA;CDK1;TDRD7;ALDOC;CES1
Translation (GO:0006412)	8/251	0.13070698266629055	0.42604860394435956	0	0	1.6299243261448433	3.316565511504274	RPS28;EEF2K;RPS18;MRPL18;EEF1A2;DRG1;RPLP2;IGF2BP3
Regulation of Stem Cell Population Maintenance (GO:2000036)	3/63	0.13109590793027584	0.42604860394435956	0	0	2.46729797979798	5.013120436879182	SMARCE1;CNOT1;HMGA2
Glycerophospholipid Metabolic Process (GO:0006650)	3/63	0.13109590793027584	0.42604860394435956	0	0	2.46729797979798	5.013120436879182	FAR1;PIGW;PRDX6
AV Node Cell Action Potential (GO:0086016)	1/7	0.1315825879745718	0.42604860394435956	0	0	8.205611390284757	16.641969324473827	TRPM4
Regulation of Fas Signaling Pathway (GO:1902044)	1/7	0.1315825879745718	0.42604860394435956	0	0	8.205611390284757	16.641969324473827	SP100
Regulation of MDA-5 Signaling Pathway (GO:0039533)	1/7	0.1315825879745718	0.42604860394435956	0	0	8.205611390284757	16.641969324473827	DHX58
Autophagosome Membrane Docking (GO:0016240)	1/7	0.1315825879745718	0.42604860394435956	0	0	8.205611390284757	16.641969324473827	STX17
Cardiac Muscle Cell Myoblast Differentiation (GO:0060379)	1/7	0.1315825879745718	0.42604860394435956	0	0	8.205611390284757	16.641969324473827	RBPJ
